user_id,txn_datetime,txn_category,spend_amount,txn_date
U00988,2025-11-01 17:07:00,Merch,40,2025-11-01
U01047,2026-02-28 13:36:00,Cafe,45,2026-02-28
U00721,2025-10-28 20:21:00,Cafe,88,2025-10-28
U00071,2025-12-22 15:20:00,Merch,67,2025-12-22
U00134,2025-11-12 15:49:00,Cafe,38,2025-11-12
U00600,2026-02-28 10:24:00,Cafe,29,2026-02-28
U00433,2025-12-16 19:09:00,Cafe,47,2025-12-16
U00124,2025-11-07 16:42:00,Cafe,38,2025-11-07
U01139,2025-12-07 13:09:00,Cafe,32,2025-12-07
U00523,2025-11-15 16:16:00,Cafe,48,2025-11-15
U01064,2026-02-16 16:11:00,Cafe,42,2026-02-16
U00485,2026-02-27 16:09:00,Cafe,21,2026-02-27
U01058,2026-01-18 17:28:00,Cafe,46,2026-01-18
U01158,2025-11-09 20:00:00,Cafe,66,2025-11-09
U01107,2025-12-17 16:09:00,Cafe,13,2025-12-17
U01087,2025-10-20 20:38:00,Cafe,33,2025-10-20
U00350,2025-11-18 17:33:00,Merch,70,2025-11-18
U00747,2025-10-05 11:12:00,Cafe,32,2025-10-05
U00265,2025-11-01 18:58:00,Cafe,27,2025-11-01
U01005,2025-11-19 10:20:00,Merch,34,2025-11-19
U00592,2025-11-07 16:52:00,Cafe,45,2025-11-07
U01092,2025-11-07 15:51:00,Cafe,37,2025-11-07
U00359,2025-11-08 17:59:00,Cafe,34,2025-11-08
U00588,2026-01-25 17:50:00,Cafe,81,2026-01-25
U00972,2026-02-13 20:25:00,Cafe,38,2026-02-13
U00847,2026-02-12 15:51:00,Merch,47,2026-02-12
U01146,2026-02-11 20:17:00,Cafe,79,2026-02-11
U01149,2025-12-02 14:33:00,Cafe,25,2025-12-02
U01052,2026-02-21 17:22:00,Cafe,83,2026-02-21
U01046,2025-10-15 16:11:00,Merch,46,2025-10-15
U00719,2026-01-18 20:38:00,Cafe,54,2026-01-18
U00826,2025-11-23 13:48:00,Cafe,22,2025-11-23
U00485,2025-12-17 18:38:00,Cafe,17,2025-12-17
U00827,2025-11-20 15:54:00,Cafe,45,2025-11-20
U01146,2025-12-25 20:18:00,Cafe,49,2025-12-25
U00290,2026-02-22 20:43:00,Cafe,57,2026-02-22
U00190,2026-01-24 20:26:00,Merch,88,2026-01-24
U00964,2025-11-15 14:01:00,Cafe,28,2025-11-15
U01200,2026-01-12 19:59:00,Cafe,36,2026-01-12
U00510,2025-11-14 20:36:00,Cafe,46,2025-11-14
U00109,2026-01-04 17:07:00,Cafe,66,2026-01-04
U01013,2026-01-09 14:02:00,Merch,47,2026-01-09
U00548,2026-01-19 20:34:00,Cafe,18,2026-01-19
U00553,2025-11-01 20:11:00,Cafe,74,2025-11-01
U00917,2025-11-15 13:44:00,Cafe,29,2025-11-15
U01108,2025-10-29 18:41:00,Cafe,29,2025-10-29
U00391,2026-02-28 11:09:00,Cafe,24,2026-02-28
U01045,2025-10-22 14:42:00,Cafe,52,2025-10-22
U00535,2026-02-17 20:20:00,Cafe,42,2026-02-17
U00095,2025-11-27 11:50:00,Cafe,47,2025-11-27
U00617,2025-11-21 10:42:00,Cafe,21,2025-11-21
U00678,2025-10-25 10:50:00,Cafe,54,2025-10-25
U00622,2025-12-24 20:56:00,Cafe,29,2025-12-24
U00505,2026-01-19 20:28:00,Cafe,40,2026-01-19
U00020,2026-02-13 20:37:00,Cafe,23,2026-02-13
U01161,2025-10-09 13:32:00,Merch,51,2025-10-09
U00525,2025-12-18 12:53:00,Merch,50,2025-12-18
U00944,2026-02-27 19:06:00,Merch,39,2026-02-27
U00195,2025-12-31 16:18:00,Merch,52,2025-12-31
U00844,2025-11-27 11:54:00,Cafe,23,2025-11-27
U00504,2026-02-07 16:42:00,Cafe,15,2026-02-07
U00622,2026-01-06 19:33:00,Cafe,48,2026-01-06
U00701,2026-01-18 20:47:00,Cafe,56,2026-01-18
U00595,2025-11-13 17:44:00,Cafe,57,2025-11-13
U00628,2025-12-08 13:34:00,Merch,27,2025-12-08
U00047,2026-01-27 20:11:00,Cafe,54,2026-01-27
U00661,2026-01-19 12:00:00,Merch,23,2026-01-19
U00246,2025-11-08 17:41:00,Merch,41,2025-11-08
U00126,2026-02-18 11:53:00,Cafe,49,2026-02-18
U00828,2025-10-08 14:58:00,Cafe,69,2025-10-08
U00516,2026-01-04 17:32:00,Cafe,51,2026-01-04
U00269,2026-01-26 19:31:00,Cafe,39,2026-01-26
U00448,2025-12-07 16:47:00,Cafe,37,2025-12-07
U00903,2025-10-14 19:10:00,Cafe,41,2025-10-14
U00597,2026-01-10 16:47:00,Cafe,52,2026-01-10
U00487,2025-12-14 20:26:00,Cafe,39,2025-12-14
U00127,2025-11-29 15:19:00,Cafe,76,2025-11-29
U00467,2025-11-08 10:41:00,Merch,29,2025-11-08
U00571,2026-01-08 19:12:00,Cafe,74,2026-01-08
U00959,2026-02-26 10:20:00,Cafe,39,2026-02-26
U00964,2025-12-12 12:46:00,Cafe,42,2025-12-12
U01091,2025-12-31 12:29:00,Cafe,46,2025-12-31
U00618,2025-12-01 15:27:00,Cafe,42,2025-12-01
U00109,2025-11-21 14:57:00,Cafe,42,2025-11-21
U01124,2025-12-21 20:57:00,Merch,34,2025-12-21
U00421,2025-12-14 11:01:00,Cafe,45,2025-12-14
U00311,2025-10-15 20:27:00,Cafe,13,2025-10-15
U01107,2025-10-16 11:14:00,Cafe,43,2025-10-16
U00136,2025-11-01 11:39:00,Cafe,61,2025-11-01
U00771,2026-02-15 15:13:00,Cafe,67,2026-02-15
U00811,2025-11-25 11:09:00,Cafe,55,2025-11-25
U00204,2026-01-18 13:42:00,Merch,43,2026-01-18
U01116,2025-10-07 19:29:00,Merch,33,2025-10-07
U00876,2025-11-24 17:37:00,Cafe,16,2025-11-24
U00063,2025-12-16 13:25:00,Cafe,30,2025-12-16
U00360,2026-01-21 17:09:00,Merch,43,2026-01-21
U00821,2026-02-15 10:04:00,Merch,34,2026-02-15
U00700,2025-10-11 19:07:00,Cafe,74,2025-10-11
U00130,2025-11-05 18:13:00,Cafe,43,2025-11-05
U00067,2026-01-31 12:58:00,Merch,35,2026-01-31
U00319,2025-12-01 11:50:00,Cafe,42,2025-12-01
U00551,2025-11-08 18:00:00,Cafe,26,2025-11-08
U00551,2026-02-16 20:30:00,Cafe,38,2026-02-16
U00380,2025-10-06 12:44:00,Cafe,31,2025-10-06
U00107,2026-02-13 19:09:00,Cafe,54,2026-02-13
U00636,2026-01-30 12:37:00,Cafe,6,2026-01-30
U00872,2026-01-27 18:50:00,Cafe,33,2026-01-27
U00919,2026-01-11 18:43:00,Cafe,55,2026-01-11
U00744,2026-01-07 19:54:00,Cafe,52,2026-01-07
U00846,2026-01-28 15:11:00,Cafe,40,2026-01-28
U00397,2025-12-08 16:59:00,Merch,40,2025-12-08
U00859,2026-02-12 14:28:00,Cafe,40,2026-02-12
U00164,2025-12-20 14:34:00,Cafe,28,2025-12-20
U00095,2026-01-24 15:01:00,Cafe,62,2026-01-24
U00551,2026-02-24 12:10:00,Cafe,40,2026-02-24
U01179,2026-02-14 11:49:00,Cafe,46,2026-02-14
U00845,2026-02-23 10:16:00,Merch,52,2026-02-23
U00941,2026-02-19 12:21:00,Cafe,71,2026-02-19
U00808,2025-11-16 19:35:00,Merch,66,2025-11-16
U00321,2025-11-24 18:58:00,Cafe,20,2025-11-24
U00845,2025-12-15 11:09:00,Cafe,26,2025-12-15
U00537,2026-01-24 11:35:00,Cafe,42,2026-01-24
U01151,2026-01-10 18:26:00,Cafe,36,2026-01-10
U00569,2026-02-21 11:08:00,Cafe,37,2026-02-21
U00421,2025-10-20 20:33:00,Cafe,48,2025-10-20
U00882,2026-01-22 20:40:00,Merch,44,2026-01-22
U00013,2025-10-16 13:58:00,Cafe,51,2025-10-16
U00497,2025-11-24 11:23:00,Merch,41,2025-11-24
U00121,2025-11-04 19:23:00,Cafe,32,2025-11-04
U00746,2026-01-10 13:45:00,Cafe,40,2026-01-10
U00726,2025-11-26 19:58:00,Cafe,35,2025-11-26
U00059,2026-02-10 12:12:00,Cafe,78,2026-02-10
U00062,2026-01-26 13:16:00,Merch,49,2026-01-26
U00155,2026-01-16 10:56:00,Cafe,19,2026-01-16
U00188,2025-12-20 12:16:00,Cafe,41,2025-12-20
U00485,2026-01-20 14:03:00,Merch,43,2026-01-20
U00954,2025-10-05 20:30:00,Merch,41,2025-10-05
U00433,2026-01-25 16:46:00,Cafe,46,2026-01-25
U01175,2025-12-29 15:51:00,Cafe,74,2025-12-29
U00762,2025-10-12 13:42:00,Cafe,60,2025-10-12
U01064,2025-11-12 10:45:00,Cafe,58,2025-11-12
U00348,2026-02-19 13:15:00,Cafe,72,2026-02-19
U01062,2025-10-23 16:26:00,Merch,43,2025-10-23
U01138,2025-10-14 13:29:00,Merch,49,2025-10-14
U00966,2025-10-30 17:30:00,Cafe,41,2025-10-30
U00187,2025-12-12 17:09:00,Cafe,38,2025-12-12
U00162,2025-12-26 18:01:00,Cafe,21,2025-12-26
U00620,2025-11-18 13:03:00,Cafe,32,2025-11-18
U00476,2025-10-19 12:40:00,Merch,81,2025-10-19
U00921,2025-12-02 16:14:00,Cafe,40,2025-12-02
U01175,2025-12-29 20:14:00,Cafe,38,2025-12-29
U01112,2025-10-20 12:14:00,Merch,18,2025-10-20
U00473,2026-01-05 12:04:00,Cafe,53,2026-01-05
U01010,2025-10-30 10:35:00,Cafe,45,2025-10-30
U00445,2026-02-22 14:54:00,Merch,66,2026-02-22
U00557,2025-10-01 15:16:00,Cafe,42,2025-10-01
U00561,2026-01-26 12:04:00,Cafe,13,2026-01-26
U01016,2026-02-07 11:28:00,Cafe,72,2026-02-07
U01189,2025-10-26 14:33:00,Cafe,64,2025-10-26
U00210,2025-10-25 17:18:00,Merch,30,2025-10-25
U00797,2026-01-31 16:03:00,Cafe,58,2026-01-31
U00555,2026-02-26 17:36:00,Cafe,74,2026-02-26
U00272,2026-02-23 19:41:00,Cafe,47,2026-02-23
U00163,2025-12-19 14:47:00,Cafe,69,2025-12-19
U00575,2025-11-27 12:58:00,Merch,20,2025-11-27
U00115,2025-11-15 15:43:00,Merch,61,2025-11-15
U00136,2026-01-27 12:03:00,Cafe,38,2026-01-27
U00608,2025-10-13 14:41:00,Cafe,43,2025-10-13
U00761,2025-12-09 18:44:00,Cafe,61,2025-12-09
U00018,2026-02-17 10:36:00,Cafe,52,2026-02-17
U00548,2025-10-22 19:41:00,Cafe,40,2025-10-22
U00048,2025-12-18 19:32:00,Merch,38,2025-12-18
U00473,2026-01-29 17:10:00,Cafe,16,2026-01-29
U00760,2025-12-04 13:03:00,Cafe,40,2025-12-04
U00570,2025-10-22 20:36:00,Cafe,48,2025-10-22
U00317,2026-01-07 17:00:00,Cafe,42,2026-01-07
U00398,2025-11-20 19:17:00,Cafe,45,2025-11-20
U00959,2025-12-19 11:12:00,Cafe,76,2025-12-19
U00683,2026-01-03 20:11:00,Cafe,55,2026-01-03
U00292,2026-01-30 15:04:00,Merch,23,2026-01-30
U00397,2025-11-28 17:18:00,Cafe,32,2025-11-28
U00959,2025-11-07 16:39:00,Cafe,60,2025-11-07
U00210,2026-02-07 20:43:00,Merch,50,2026-02-07
U00560,2026-01-17 11:18:00,Cafe,56,2026-01-17
U00794,2025-11-06 13:05:00,Cafe,25,2025-11-06
U01089,2025-11-12 18:47:00,Cafe,42,2025-11-12
U00828,2025-10-11 10:50:00,Merch,44,2025-10-11
U00532,2025-11-02 19:52:00,Merch,42,2025-11-02
U00996,2025-12-28 15:55:00,Cafe,70,2025-12-28
U00628,2025-12-24 12:06:00,Merch,32,2025-12-24
U01069,2025-11-15 18:00:00,Cafe,62,2025-11-15
U00255,2026-01-11 19:57:00,Cafe,54,2026-01-11
U00981,2026-02-08 19:55:00,Cafe,27,2026-02-08
U01004,2026-01-24 14:37:00,Cafe,60,2026-01-24
U01050,2025-11-16 15:12:00,Cafe,82,2025-11-16
U00465,2025-12-10 14:23:00,Merch,50,2025-12-10
U00498,2025-11-24 14:30:00,Merch,44,2025-11-24
U00959,2025-10-04 15:00:00,Merch,26,2025-10-04
U01133,2026-01-29 10:24:00,Cafe,47,2026-01-29
U00068,2025-12-13 15:43:00,Merch,57,2025-12-13
U00373,2025-11-17 15:55:00,Cafe,44,2025-11-17
U00999,2025-12-18 19:02:00,Cafe,32,2025-12-18
U00142,2025-10-09 17:58:00,Cafe,43,2025-10-09
U00901,2025-11-26 13:18:00,Merch,61,2025-11-26
U00013,2025-12-05 20:38:00,Merch,48,2025-12-05
U00044,2026-01-06 20:49:00,Merch,16,2026-01-06
U00830,2026-02-11 20:52:00,Cafe,84,2026-02-11
U00355,2025-12-16 11:14:00,Merch,51,2025-12-16
U00656,2026-02-04 12:11:00,Merch,69,2026-02-04
U00278,2026-01-19 18:13:00,Cafe,51,2026-01-19
U00676,2026-01-29 17:00:00,Merch,50,2026-01-29
U01149,2025-10-16 12:03:00,Merch,58,2025-10-16
U01013,2026-01-31 17:16:00,Cafe,54,2026-01-31
U00230,2026-02-01 10:58:00,Cafe,61,2026-02-01
U00594,2026-02-24 20:21:00,Cafe,39,2026-02-24
U00893,2025-10-19 19:09:00,Cafe,56,2025-10-19
U00841,2026-01-14 14:35:00,Cafe,40,2026-01-14
U00622,2026-02-16 17:10:00,Cafe,53,2026-02-16
U00852,2025-11-09 12:32:00,Cafe,91,2025-11-09
U00941,2025-10-11 12:32:00,Cafe,35,2025-10-11
U00398,2026-01-19 11:40:00,Cafe,82,2026-01-19
U00157,2026-02-01 11:27:00,Cafe,34,2026-02-01
U01187,2025-11-17 18:07:00,Merch,61,2025-11-17
U00430,2025-10-02 17:10:00,Cafe,28,2025-10-02
U01168,2026-02-04 10:46:00,Merch,34,2026-02-04
U00717,2026-01-16 12:04:00,Cafe,27,2026-01-16
U00513,2026-02-01 19:37:00,Merch,40,2026-02-01
U00331,2026-01-28 19:13:00,Cafe,21,2026-01-28
U00422,2025-11-01 12:10:00,Merch,25,2025-11-01
U00111,2026-02-05 18:37:00,Merch,69,2026-02-05
U00020,2025-12-09 14:00:00,Cafe,47,2025-12-09
U00173,2025-10-26 16:28:00,Merch,99,2025-10-26
U00694,2025-11-12 17:12:00,Merch,33,2025-11-12
U00546,2025-11-05 19:56:00,Cafe,49,2025-11-05
U00996,2026-01-16 12:25:00,Cafe,46,2026-01-16
U01133,2025-10-20 10:28:00,Cafe,65,2025-10-20
U01030,2025-12-29 11:54:00,Cafe,64,2025-12-29
U00643,2025-12-29 10:13:00,Cafe,44,2025-12-29
U00381,2026-01-06 16:11:00,Cafe,22,2026-01-06
U00597,2025-10-03 11:55:00,Cafe,16,2025-10-03
U00733,2026-02-19 14:56:00,Cafe,49,2026-02-19
U00582,2026-01-09 13:50:00,Cafe,31,2026-01-09
U00620,2025-10-16 13:14:00,Merch,33,2025-10-16
U00435,2025-10-14 20:59:00,Cafe,56,2025-10-14
U00231,2025-10-04 15:38:00,Merch,47,2025-10-04
U00205,2026-02-04 18:42:00,Cafe,39,2026-02-04
U00248,2026-02-03 19:51:00,Cafe,35,2026-02-03
U00263,2026-01-19 10:05:00,Merch,48,2026-01-19
U00768,2025-12-10 18:41:00,Cafe,45,2025-12-10
U00437,2025-10-26 11:59:00,Cafe,64,2025-10-26
U00768,2025-12-01 14:04:00,Merch,32,2025-12-01
U00373,2025-12-03 19:08:00,Cafe,22,2025-12-03
U00976,2025-12-24 19:31:00,Cafe,46,2025-12-24
U00084,2025-11-29 10:23:00,Cafe,56,2025-11-29
U00716,2026-02-22 20:56:00,Cafe,39,2026-02-22
U00077,2025-10-18 12:16:00,Cafe,59,2025-10-18
U00069,2025-10-19 14:26:00,Cafe,26,2025-10-19
U00903,2025-11-22 16:30:00,Merch,33,2025-11-22
U00626,2026-02-10 19:23:00,Cafe,62,2026-02-10
U00671,2026-01-31 17:23:00,Cafe,58,2026-01-31
U00960,2026-01-01 13:14:00,Cafe,38,2026-01-01
U00288,2025-11-24 19:04:00,Cafe,65,2025-11-24
U00114,2025-12-26 18:57:00,Cafe,8,2025-12-26
U00722,2026-01-12 17:58:00,Cafe,64,2026-01-12
U01122,2025-11-14 18:46:00,Cafe,52,2025-11-14
U00595,2026-02-20 12:00:00,Cafe,38,2026-02-20
U00134,2026-01-08 13:38:00,Cafe,44,2026-01-08
U00284,2025-12-05 12:00:00,Merch,38,2025-12-05
U00700,2026-02-27 11:09:00,Cafe,60,2026-02-27
U00458,2026-01-14 17:47:00,Cafe,46,2026-01-14
U00266,2025-12-20 16:25:00,Cafe,46,2025-12-20
U01062,2026-02-15 11:25:00,Cafe,32,2026-02-15
U00945,2025-12-06 16:14:00,Cafe,54,2025-12-06
U01125,2026-02-19 17:46:00,Cafe,57,2026-02-19
U00129,2025-12-21 13:43:00,Cafe,20,2025-12-21
U00597,2026-02-12 12:12:00,Cafe,32,2026-02-12
U00548,2026-02-20 19:57:00,Cafe,38,2026-02-20
U01148,2026-02-09 13:30:00,Merch,24,2026-02-09
U01113,2025-12-18 16:37:00,Cafe,44,2025-12-18
U00183,2026-02-18 18:19:00,Cafe,54,2026-02-18
U00165,2026-01-02 13:39:00,Cafe,33,2026-01-02
U00748,2025-11-19 12:21:00,Cafe,62,2025-11-19
U00973,2025-12-31 12:43:00,Cafe,38,2025-12-31
U01105,2025-11-13 16:10:00,Cafe,61,2025-11-13
U00010,2026-01-05 11:27:00,Merch,50,2026-01-05
U00820,2025-11-14 17:10:00,Merch,16,2025-11-14
U00385,2025-12-15 18:25:00,Cafe,60,2025-12-15
U00926,2026-02-17 20:04:00,Merch,60,2026-02-17
U00820,2025-10-04 17:45:00,Cafe,54,2025-10-04
U00998,2025-12-07 15:08:00,Cafe,5,2025-12-07
U01046,2026-02-08 12:55:00,Merch,57,2026-02-08
U00240,2025-12-15 19:54:00,Merch,47,2025-12-15
U00205,2026-01-07 19:04:00,Merch,33,2026-01-07
U01107,2025-10-11 17:59:00,Cafe,25,2025-10-11
U00387,2026-01-13 17:42:00,Cafe,42,2026-01-13
U00232,2025-10-05 15:53:00,Cafe,43,2025-10-05
U00280,2026-02-22 10:38:00,Merch,28,2026-02-22
U00422,2025-11-14 18:49:00,Cafe,39,2025-11-14
U00953,2026-02-22 16:40:00,Cafe,65,2026-02-22
U01133,2026-01-23 17:06:00,Cafe,5,2026-01-23
U00136,2025-10-31 15:04:00,Cafe,21,2025-10-31
U01012,2026-02-28 14:40:00,Merch,49,2026-02-28
U01008,2025-12-15 20:54:00,Merch,37,2025-12-15
U00192,2025-10-24 10:25:00,Cafe,62,2025-10-24
U00269,2025-11-01 16:51:00,Cafe,56,2025-11-01
U00060,2025-11-10 19:36:00,Cafe,42,2025-11-10
U00644,2025-11-27 19:58:00,Cafe,65,2025-11-27
U00401,2025-10-10 16:59:00,Merch,79,2025-10-10
U00282,2025-10-10 16:48:00,Cafe,45,2025-10-10
U00333,2025-11-13 20:27:00,Cafe,42,2025-11-13
U00220,2026-01-09 17:58:00,Merch,38,2026-01-09
U00108,2026-02-28 14:48:00,Cafe,54,2026-02-28
U00550,2025-11-16 20:10:00,Cafe,60,2025-11-16
U00494,2025-11-16 14:15:00,Cafe,87,2025-11-16
U01026,2025-11-05 14:46:00,Merch,58,2025-11-05
U00145,2025-10-15 16:45:00,Cafe,42,2025-10-15
U00427,2025-11-02 14:18:00,Merch,50,2025-11-02
U00622,2025-11-02 17:38:00,Cafe,31,2025-11-02
U00391,2026-01-02 13:32:00,Cafe,62,2026-01-02
U00142,2025-10-07 12:06:00,Merch,51,2025-10-07
U00712,2026-01-12 15:15:00,Cafe,39,2026-01-12
U00837,2026-02-28 11:13:00,Cafe,25,2026-02-28
U00307,2025-12-05 11:53:00,Cafe,64,2025-12-05
U00663,2025-10-04 20:17:00,Cafe,45,2025-10-04
U00578,2026-01-03 13:10:00,Cafe,37,2026-01-03
U01118,2026-01-16 14:29:00,Cafe,36,2026-01-16
U00332,2025-10-05 15:31:00,Cafe,80,2025-10-05
U00513,2025-10-16 10:29:00,Cafe,58,2025-10-16
U00155,2025-10-09 17:46:00,Cafe,50,2025-10-09
U00034,2025-11-07 12:34:00,Cafe,15,2025-11-07
U00807,2025-10-09 17:28:00,Cafe,54,2025-10-09
U00672,2026-01-10 14:15:00,Merch,39,2026-01-10
U00155,2025-12-04 13:00:00,Cafe,68,2025-12-04
U00634,2025-12-20 16:40:00,Merch,62,2025-12-20
U00838,2026-02-15 15:28:00,Cafe,40,2026-02-15
U00237,2026-01-23 11:40:00,Cafe,37,2026-01-23
U00314,2025-11-28 14:48:00,Cafe,48,2025-11-28
U00763,2025-10-28 18:33:00,Cafe,53,2025-10-28
U00578,2025-12-03 15:39:00,Cafe,41,2025-12-03
U00109,2025-12-13 16:40:00,Cafe,44,2025-12-13
U00111,2025-11-01 13:28:00,Cafe,31,2025-11-01
U00096,2025-11-19 11:37:00,Merch,24,2025-11-19
U00730,2025-10-29 18:40:00,Cafe,92,2025-10-29
U00920,2026-01-13 15:00:00,Cafe,38,2026-01-13
U00486,2026-01-06 14:50:00,Merch,73,2026-01-06
U01145,2025-12-30 19:26:00,Cafe,58,2025-12-30
U00807,2026-01-19 19:15:00,Cafe,24,2026-01-19
U00337,2026-01-26 16:30:00,Cafe,46,2026-01-26
U00339,2025-12-24 11:26:00,Merch,37,2025-12-24
U00537,2025-11-12 19:39:00,Cafe,26,2025-11-12
U00783,2025-10-01 16:32:00,Merch,42,2025-10-01
U00841,2026-02-05 20:53:00,Cafe,36,2026-02-05
U01099,2026-02-22 19:31:00,Cafe,21,2026-02-22
U00324,2025-11-12 19:33:00,Merch,51,2025-11-12
U00038,2026-01-06 16:19:00,Cafe,22,2026-01-06
U00550,2026-01-24 17:18:00,Cafe,63,2026-01-24
U00327,2026-02-16 17:50:00,Cafe,17,2026-02-16
U00904,2025-10-03 14:33:00,Cafe,49,2025-10-03
U00892,2026-01-21 10:44:00,Cafe,28,2026-01-21
U00705,2026-02-10 20:35:00,Cafe,56,2026-02-10
U01112,2025-10-06 14:43:00,Cafe,49,2025-10-06
U00620,2025-11-17 17:05:00,Cafe,62,2025-11-17
U00885,2025-11-18 11:20:00,Cafe,42,2025-11-18
U00354,2025-11-05 15:53:00,Cafe,40,2025-11-05
U00653,2025-11-13 12:19:00,Cafe,28,2025-11-13
U00089,2026-01-10 19:34:00,Cafe,68,2026-01-10
U00109,2025-12-16 17:08:00,Cafe,33,2025-12-16
U01194,2025-11-23 14:56:00,Cafe,32,2025-11-23
U00369,2025-12-07 15:55:00,Cafe,37,2025-12-07
U00472,2026-02-11 16:30:00,Cafe,64,2026-02-11
U01023,2025-12-17 15:27:00,Cafe,25,2025-12-17
U00187,2025-12-28 19:38:00,Cafe,32,2025-12-28
U00510,2025-12-02 17:40:00,Cafe,74,2025-12-02
U00809,2026-02-12 12:29:00,Merch,26,2026-02-12
U00458,2025-10-24 19:34:00,Merch,33,2025-10-24
U00270,2025-11-06 12:51:00,Cafe,11,2025-11-06
U00184,2025-11-29 10:21:00,Cafe,23,2025-11-29
U01125,2025-12-17 12:46:00,Cafe,38,2025-12-17
U01161,2025-11-30 15:25:00,Cafe,33,2025-11-30
U00907,2025-10-06 10:30:00,Cafe,47,2025-10-06
U00500,2026-02-25 16:25:00,Cafe,44,2026-02-25
U00124,2025-12-24 17:52:00,Cafe,32,2025-12-24
U00481,2026-01-06 16:59:00,Cafe,46,2026-01-06
U00349,2025-12-16 14:32:00,Cafe,23,2025-12-16
U00856,2026-01-12 10:44:00,Cafe,37,2026-01-12
U00126,2026-02-17 16:24:00,Merch,59,2026-02-17
U00471,2025-12-01 12:56:00,Cafe,37,2025-12-01
U00568,2025-12-27 14:46:00,Cafe,55,2025-12-27
U00517,2025-10-02 17:55:00,Merch,68,2025-10-02
U00682,2026-01-18 13:46:00,Cafe,82,2026-01-18
U00618,2025-11-13 12:35:00,Cafe,37,2025-11-13
U00271,2025-10-12 18:39:00,Cafe,21,2025-10-12
U00640,2025-10-25 13:01:00,Cafe,18,2025-10-25
U00902,2025-12-20 18:26:00,Cafe,57,2025-12-20
U01067,2025-10-03 11:23:00,Cafe,54,2025-10-03
U00722,2026-01-09 15:47:00,Merch,23,2026-01-09
U01076,2025-10-05 12:59:00,Merch,31,2025-10-05
U00874,2026-02-09 16:09:00,Cafe,56,2026-02-09
U01048,2026-01-27 14:32:00,Merch,21,2026-01-27
U00474,2025-12-14 19:23:00,Cafe,48,2025-12-14
U00497,2026-01-30 10:48:00,Cafe,63,2026-01-30
U00994,2025-11-30 18:44:00,Cafe,78,2025-11-30
U00136,2026-01-04 10:42:00,Cafe,47,2026-01-04
U00820,2025-10-31 10:22:00,Cafe,39,2025-10-31
U00237,2026-01-03 17:08:00,Cafe,43,2026-01-03
U00385,2025-10-27 20:58:00,Merch,46,2025-10-27
U00624,2026-01-03 18:20:00,Cafe,24,2026-01-03
U00483,2025-10-07 11:49:00,Merch,17,2025-10-07
U00873,2025-12-27 19:33:00,Cafe,20,2025-12-27
U00691,2026-01-01 13:09:00,Merch,68,2026-01-01
U01125,2025-10-16 20:06:00,Merch,50,2025-10-16
U00057,2025-11-01 12:32:00,Merch,42,2025-11-01
U00527,2025-11-06 16:37:00,Cafe,6,2025-11-06
U01190,2025-11-15 13:19:00,Cafe,17,2025-11-15
U00651,2026-01-15 19:39:00,Merch,41,2026-01-15
U00944,2025-12-25 19:41:00,Merch,33,2025-12-25
U00682,2025-10-13 17:44:00,Cafe,73,2025-10-13
U00476,2026-02-07 18:27:00,Cafe,41,2026-02-07
U00448,2025-10-08 19:14:00,Cafe,41,2025-10-08
U00448,2026-01-19 11:56:00,Merch,48,2026-01-19
U01101,2025-11-26 19:38:00,Cafe,46,2025-11-26
U01141,2025-12-22 20:50:00,Cafe,26,2025-12-22
U00558,2026-02-24 20:56:00,Cafe,40,2026-02-24
U00210,2025-11-08 16:51:00,Merch,56,2025-11-08
U00264,2025-11-08 16:41:00,Cafe,87,2025-11-08
U00901,2026-02-13 15:39:00,Cafe,48,2026-02-13
U00371,2026-02-20 20:55:00,Cafe,37,2026-02-20
U00870,2025-10-25 10:14:00,Cafe,59,2025-10-25
U00052,2026-01-01 15:53:00,Cafe,38,2026-01-01
U01091,2025-12-27 13:08:00,Cafe,78,2025-12-27
U00681,2025-12-31 10:18:00,Merch,44,2025-12-31
U00900,2025-10-18 20:20:00,Cafe,40,2025-10-18
U00315,2026-02-27 13:13:00,Cafe,63,2026-02-27
U00212,2025-11-24 18:09:00,Cafe,33,2025-11-24
U01165,2026-02-15 20:52:00,Cafe,61,2026-02-15
U00509,2025-10-04 20:07:00,Cafe,40,2025-10-04
U00385,2025-12-23 15:17:00,Cafe,66,2025-12-23
U00879,2026-01-01 11:39:00,Cafe,36,2026-01-01
U00488,2026-01-08 20:38:00,Merch,42,2026-01-08
U00227,2025-10-14 10:16:00,Merch,23,2025-10-14
U00254,2025-11-01 19:24:00,Cafe,20,2025-11-01
U00964,2026-01-18 15:16:00,Cafe,36,2026-01-18
U00728,2026-01-27 16:20:00,Cafe,34,2026-01-27
U00355,2025-11-28 11:46:00,Cafe,42,2025-11-28
U01109,2026-02-04 17:23:00,Cafe,46,2026-02-04
U00094,2025-11-28 14:11:00,Cafe,43,2025-11-28
U00633,2025-10-13 17:54:00,Merch,44,2025-10-13
U00583,2025-11-14 11:30:00,Cafe,36,2025-11-14
U00436,2026-02-15 16:17:00,Cafe,49,2026-02-15
U00063,2025-10-27 10:42:00,Cafe,35,2025-10-27
U00335,2025-10-02 14:15:00,Cafe,49,2025-10-02
U00060,2025-12-23 15:32:00,Merch,58,2025-12-23
U00751,2025-12-04 12:03:00,Cafe,48,2025-12-04
U00628,2025-10-22 13:17:00,Cafe,41,2025-10-22
