user_id,event_id,event_date,activity_type,attended_flag
U00047,E0006,2025-10-11,Movie Night,1
U00048,E0006,2025-10-11,Movie Night,0
U00052,E0006,2025-10-11,Movie Night,1
U00060,E0006,2025-10-11,Movie Night,1
U00062,E0006,2025-10-11,Movie Night,1
U00071,E0006,2025-10-11,Movie Night,1
U00085,E0006,2025-10-11,Movie Night,1
U00086,E0006,2025-10-11,Movie Night,1
U00095,E0006,2025-10-11,Movie Night,1
U00123,E0006,2025-10-11,Movie Night,1
U00136,E0006,2025-10-11,Movie Night,1
U00147,E0006,2025-10-11,Movie Night,1
U00150,E0006,2025-10-11,Movie Night,1
U00157,E0006,2025-10-11,Movie Night,1
U00158,E0006,2025-10-11,Movie Night,1
U00188,E0006,2025-10-11,Movie Night,1
U00210,E0006,2025-10-11,Movie Night,1
U00217,E0006,2025-10-11,Movie Night,1
U00231,E0006,2025-10-11,Movie Night,1
U00237,E0006,2025-10-11,Movie Night,1
U00243,E0006,2025-10-11,Movie Night,1
U00255,E0006,2025-10-11,Movie Night,1
U00267,E0006,2025-10-11,Movie Night,1
U00273,E0006,2025-10-11,Movie Night,1
U00284,E0006,2025-10-11,Movie Night,1
U00287,E0006,2025-10-11,Movie Night,1
U00290,E0006,2025-10-11,Movie Night,1
U00294,E0006,2025-10-11,Movie Night,1
U00330,E0006,2025-10-11,Movie Night,1
U00335,E0006,2025-10-11,Movie Night,1
U00337,E0006,2025-10-11,Movie Night,1
U00363,E0006,2025-10-11,Movie Night,1
U00375,E0006,2025-10-11,Movie Night,1
U00376,E0006,2025-10-11,Movie Night,1
U00392,E0006,2025-10-11,Movie Night,1
U00418,E0006,2025-10-11,Movie Night,1
U00423,E0006,2025-10-11,Movie Night,1
U00442,E0006,2025-10-11,Movie Night,1
U00448,E0006,2025-10-11,Movie Night,1
U00476,E0006,2025-10-11,Movie Night,1
U00482,E0006,2025-10-11,Movie Night,1
U00484,E0006,2025-10-11,Movie Night,1
U00547,E0006,2025-10-11,Movie Night,1
U00548,E0006,2025-10-11,Movie Night,0
U00551,E0006,2025-10-11,Movie Night,1
U00557,E0006,2025-10-11,Movie Night,0
U00559,E0006,2025-10-11,Movie Night,1
U00561,E0006,2025-10-11,Movie Night,1
U00573,E0006,2025-10-11,Movie Night,1
U00582,E0006,2025-10-11,Movie Night,1
U00583,E0006,2025-10-11,Movie Night,1
U00597,E0006,2025-10-11,Movie Night,1
U00610,E0006,2025-10-11,Movie Night,1
U00628,E0006,2025-10-11,Movie Night,1
U00638,E0006,2025-10-11,Movie Night,1
U00647,E0006,2025-10-11,Movie Night,0
U00654,E0006,2025-10-11,Movie Night,1
U00680,E0006,2025-10-11,Movie Night,1
U00683,E0006,2025-10-11,Movie Night,1
U00730,E0006,2025-10-11,Movie Night,1
U00741,E0006,2025-10-11,Movie Night,1
U00742,E0006,2025-10-11,Movie Night,1
U00747,E0006,2025-10-11,Movie Night,1
U00752,E0006,2025-10-11,Movie Night,1
U00759,E0006,2025-10-11,Movie Night,1
U00760,E0006,2025-10-11,Movie Night,1
U00781,E0006,2025-10-11,Movie Night,1
U00811,E0006,2025-10-11,Movie Night,1
U00819,E0006,2025-10-11,Movie Night,1
U00820,E0006,2025-10-11,Movie Night,1
U00824,E0006,2025-10-11,Movie Night,1
U00830,E0006,2025-10-11,Movie Night,1
U00833,E0006,2025-10-11,Movie Night,1
U00844,E0006,2025-10-11,Movie Night,1
U00851,E0006,2025-10-11,Movie Night,1
U00865,E0006,2025-10-11,Movie Night,1
U00872,E0006,2025-10-11,Movie Night,1
U00875,E0006,2025-10-11,Movie Night,1
U00878,E0006,2025-10-11,Movie Night,1
U00893,E0006,2025-10-11,Movie Night,1
U00908,E0006,2025-10-11,Movie Night,1
U00924,E0006,2025-10-11,Movie Night,1
U00933,E0006,2025-10-11,Movie Night,0
U00946,E0006,2025-10-11,Movie Night,1
U00963,E0006,2025-10-11,Movie Night,1
U00968,E0006,2025-10-11,Movie Night,1
U00984,E0006,2025-10-11,Movie Night,1
U00985,E0006,2025-10-11,Movie Night,1
U00987,E0006,2025-10-11,Movie Night,1
U01006,E0006,2025-10-11,Movie Night,1
U01008,E0006,2025-10-11,Movie Night,1
U01035,E0006,2025-10-11,Movie Night,1
U01043,E0006,2025-10-11,Movie Night,1
U01052,E0006,2025-10-11,Movie Night,1
U01060,E0006,2025-10-11,Movie Night,1
U01073,E0006,2025-10-11,Movie Night,1
U01079,E0006,2025-10-11,Movie Night,1
U01095,E0006,2025-10-11,Movie Night,1
U01101,E0006,2025-10-11,Movie Night,1
U01111,E0006,2025-10-11,Movie Night,0
U01119,E0006,2025-10-11,Movie Night,0
U01153,E0006,2025-10-11,Movie Night,1
U01154,E0006,2025-10-11,Movie Night,1
U01161,E0006,2025-10-11,Movie Night,1
U01170,E0006,2025-10-11,Movie Night,1
U01180,E0006,2025-10-11,Movie Night,1
U01183,E0006,2025-10-11,Movie Night,1
U01184,E0006,2025-10-11,Movie Night,1
U01196,E0006,2025-10-11,Movie Night,1
U00018,E0007,2025-10-13,Tech Talk,1
U00028,E0007,2025-10-13,Tech Talk,1
U00034,E0007,2025-10-13,Tech Talk,1
U00036,E0007,2025-10-13,Tech Talk,1
U00037,E0007,2025-10-13,Tech Talk,1
U00050,E0007,2025-10-13,Tech Talk,1
U00051,E0007,2025-10-13,Tech Talk,1
U00060,E0007,2025-10-13,Tech Talk,1
U00086,E0007,2025-10-13,Tech Talk,1
U00111,E0007,2025-10-13,Tech Talk,1
U00125,E0007,2025-10-13,Tech Talk,0
U00126,E0007,2025-10-13,Tech Talk,1
U00136,E0007,2025-10-13,Tech Talk,1
U00142,E0007,2025-10-13,Tech Talk,1
U00145,E0007,2025-10-13,Tech Talk,1
U00147,E0007,2025-10-13,Tech Talk,1
U00161,E0007,2025-10-13,Tech Talk,1
U00164,E0007,2025-10-13,Tech Talk,1
U00176,E0007,2025-10-13,Tech Talk,1
U00183,E0007,2025-10-13,Tech Talk,0
U00199,E0007,2025-10-13,Tech Talk,1
U00205,E0007,2025-10-13,Tech Talk,1
U00206,E0007,2025-10-13,Tech Talk,1
U00209,E0007,2025-10-13,Tech Talk,1
U00237,E0007,2025-10-13,Tech Talk,1
U00240,E0007,2025-10-13,Tech Talk,1
U00255,E0007,2025-10-13,Tech Talk,1
U00290,E0007,2025-10-13,Tech Talk,1
U00307,E0007,2025-10-13,Tech Talk,1
U00309,E0007,2025-10-13,Tech Talk,1
U00317,E0007,2025-10-13,Tech Talk,1
U00330,E0007,2025-10-13,Tech Talk,1
U00339,E0007,2025-10-13,Tech Talk,1
U00350,E0007,2025-10-13,Tech Talk,1
U00366,E0007,2025-10-13,Tech Talk,1
U00367,E0007,2025-10-13,Tech Talk,1
U00392,E0007,2025-10-13,Tech Talk,1
U00413,E0007,2025-10-13,Tech Talk,1
U00422,E0007,2025-10-13,Tech Talk,0
U00423,E0007,2025-10-13,Tech Talk,1
U00474,E0007,2025-10-13,Tech Talk,1
U00475,E0007,2025-10-13,Tech Talk,1
U00479,E0007,2025-10-13,Tech Talk,0
U00485,E0007,2025-10-13,Tech Talk,0
U00486,E0007,2025-10-13,Tech Talk,1
U00493,E0007,2025-10-13,Tech Talk,1
U00499,E0007,2025-10-13,Tech Talk,1
U00510,E0007,2025-10-13,Tech Talk,0
U00511,E0007,2025-10-13,Tech Talk,1
U00513,E0007,2025-10-13,Tech Talk,1
U00519,E0007,2025-10-13,Tech Talk,1
U00535,E0007,2025-10-13,Tech Talk,1
U00548,E0007,2025-10-13,Tech Talk,1
U00566,E0007,2025-10-13,Tech Talk,1
U00570,E0007,2025-10-13,Tech Talk,1
U00573,E0007,2025-10-13,Tech Talk,1
U00580,E0007,2025-10-13,Tech Talk,1
U00589,E0007,2025-10-13,Tech Talk,1
U00590,E0007,2025-10-13,Tech Talk,1
U00631,E0007,2025-10-13,Tech Talk,1
U00639,E0007,2025-10-13,Tech Talk,1
U00647,E0007,2025-10-13,Tech Talk,1
U00653,E0007,2025-10-13,Tech Talk,1
U00676,E0007,2025-10-13,Tech Talk,0
U00680,E0007,2025-10-13,Tech Talk,1
U00682,E0007,2025-10-13,Tech Talk,1
U00683,E0007,2025-10-13,Tech Talk,1
U00686,E0007,2025-10-13,Tech Talk,1
U00715,E0007,2025-10-13,Tech Talk,1
U00725,E0007,2025-10-13,Tech Talk,1
U00732,E0007,2025-10-13,Tech Talk,1
U00733,E0007,2025-10-13,Tech Talk,1
U00740,E0007,2025-10-13,Tech Talk,1
U00763,E0007,2025-10-13,Tech Talk,1
U00793,E0007,2025-10-13,Tech Talk,1
U00794,E0007,2025-10-13,Tech Talk,1
U00809,E0007,2025-10-13,Tech Talk,1
U00812,E0007,2025-10-13,Tech Talk,1
U00820,E0007,2025-10-13,Tech Talk,1
U00826,E0007,2025-10-13,Tech Talk,1
U00839,E0007,2025-10-13,Tech Talk,1
U00840,E0007,2025-10-13,Tech Talk,1
U00841,E0007,2025-10-13,Tech Talk,1
U00847,E0007,2025-10-13,Tech Talk,1
U00849,E0007,2025-10-13,Tech Talk,1
U00865,E0007,2025-10-13,Tech Talk,1
U00874,E0007,2025-10-13,Tech Talk,1
U00880,E0007,2025-10-13,Tech Talk,1
U00884,E0007,2025-10-13,Tech Talk,1
U00885,E0007,2025-10-13,Tech Talk,1
U00886,E0007,2025-10-13,Tech Talk,1
U00903,E0007,2025-10-13,Tech Talk,1
U00910,E0007,2025-10-13,Tech Talk,1
U00919,E0007,2025-10-13,Tech Talk,1
U00925,E0007,2025-10-13,Tech Talk,1
U00929,E0007,2025-10-13,Tech Talk,1
U00942,E0007,2025-10-13,Tech Talk,1
U00946,E0007,2025-10-13,Tech Talk,0
U00971,E0007,2025-10-13,Tech Talk,0
U00975,E0007,2025-10-13,Tech Talk,1
U00987,E0007,2025-10-13,Tech Talk,1
U00988,E0007,2025-10-13,Tech Talk,1
U01035,E0007,2025-10-13,Tech Talk,1
U01037,E0007,2025-10-13,Tech Talk,1
U01069,E0007,2025-10-13,Tech Talk,0
U01073,E0007,2025-10-13,Tech Talk,1
U01092,E0007,2025-10-13,Tech Talk,1
U01096,E0007,2025-10-13,Tech Talk,1
U01101,E0007,2025-10-13,Tech Talk,1
U01107,E0007,2025-10-13,Tech Talk,1
U01127,E0007,2025-10-13,Tech Talk,1
U01139,E0007,2025-10-13,Tech Talk,0
U01156,E0007,2025-10-13,Tech Talk,1
U01171,E0007,2025-10-13,Tech Talk,1
U01173,E0007,2025-10-13,Tech Talk,0
U01191,E0007,2025-10-13,Tech Talk,1
U00005,E0008,2025-10-15,Family Workshop,1
U00011,E0008,2025-10-15,Family Workshop,1
U00012,E0008,2025-10-15,Family Workshop,1
U00016,E0008,2025-10-15,Family Workshop,1
U00020,E0008,2025-10-15,Family Workshop,1
U00028,E0008,2025-10-15,Family Workshop,1
U00040,E0008,2025-10-15,Family Workshop,1
U00044,E0008,2025-10-15,Family Workshop,1
U00048,E0008,2025-10-15,Family Workshop,1
U00060,E0008,2025-10-15,Family Workshop,1
U00076,E0008,2025-10-15,Family Workshop,1
U00077,E0008,2025-10-15,Family Workshop,1
U00084,E0008,2025-10-15,Family Workshop,1
U00092,E0008,2025-10-15,Family Workshop,1
U00103,E0008,2025-10-15,Family Workshop,1
U00115,E0008,2025-10-15,Family Workshop,1
U00128,E0008,2025-10-15,Family Workshop,1
U00131,E0008,2025-10-15,Family Workshop,0
U00150,E0008,2025-10-15,Family Workshop,1
U00164,E0008,2025-10-15,Family Workshop,1
U00166,E0008,2025-10-15,Family Workshop,1
U00188,E0008,2025-10-15,Family Workshop,1
U00192,E0008,2025-10-15,Family Workshop,0
U00195,E0008,2025-10-15,Family Workshop,1
U00204,E0008,2025-10-15,Family Workshop,1
U00228,E0008,2025-10-15,Family Workshop,1
U00229,E0008,2025-10-15,Family Workshop,1
U00245,E0008,2025-10-15,Family Workshop,0
U00259,E0008,2025-10-15,Family Workshop,1
U00269,E0008,2025-10-15,Family Workshop,1
U00270,E0008,2025-10-15,Family Workshop,1
U00281,E0008,2025-10-15,Family Workshop,1
U00288,E0008,2025-10-15,Family Workshop,1
U00312,E0008,2025-10-15,Family Workshop,1
U00313,E0008,2025-10-15,Family Workshop,1
U00330,E0008,2025-10-15,Family Workshop,1
U00336,E0008,2025-10-15,Family Workshop,1
U00341,E0008,2025-10-15,Family Workshop,1
U00348,E0008,2025-10-15,Family Workshop,1
U00350,E0008,2025-10-15,Family Workshop,1
U00355,E0008,2025-10-15,Family Workshop,1
U00361,E0008,2025-10-15,Family Workshop,1
U00362,E0008,2025-10-15,Family Workshop,1
U00364,E0008,2025-10-15,Family Workshop,1
U00372,E0008,2025-10-15,Family Workshop,1
U00373,E0008,2025-10-15,Family Workshop,1
U00375,E0008,2025-10-15,Family Workshop,1
U00381,E0008,2025-10-15,Family Workshop,0
U00385,E0008,2025-10-15,Family Workshop,1
U00392,E0008,2025-10-15,Family Workshop,0
U00394,E0008,2025-10-15,Family Workshop,1
U00400,E0008,2025-10-15,Family Workshop,1
U00401,E0008,2025-10-15,Family Workshop,1
U00415,E0008,2025-10-15,Family Workshop,1
U00419,E0008,2025-10-15,Family Workshop,1
U00422,E0008,2025-10-15,Family Workshop,1
U00424,E0008,2025-10-15,Family Workshop,1
U00429,E0008,2025-10-15,Family Workshop,1
U00443,E0008,2025-10-15,Family Workshop,1
U00445,E0008,2025-10-15,Family Workshop,1
U00455,E0008,2025-10-15,Family Workshop,1
U00484,E0008,2025-10-15,Family Workshop,1
U00487,E0008,2025-10-15,Family Workshop,1
U00494,E0008,2025-10-15,Family Workshop,1
U00496,E0008,2025-10-15,Family Workshop,1
U00526,E0008,2025-10-15,Family Workshop,1
U00535,E0008,2025-10-15,Family Workshop,1
U00555,E0008,2025-10-15,Family Workshop,1
U00556,E0008,2025-10-15,Family Workshop,0
U00562,E0008,2025-10-15,Family Workshop,1
U00566,E0008,2025-10-15,Family Workshop,1
U00568,E0008,2025-10-15,Family Workshop,1
U00588,E0008,2025-10-15,Family Workshop,1
U00589,E0008,2025-10-15,Family Workshop,1
U00619,E0008,2025-10-15,Family Workshop,1
U00620,E0008,2025-10-15,Family Workshop,1
U00629,E0008,2025-10-15,Family Workshop,1
U00660,E0008,2025-10-15,Family Workshop,1
U00680,E0008,2025-10-15,Family Workshop,1
U00690,E0008,2025-10-15,Family Workshop,0
U00696,E0008,2025-10-15,Family Workshop,1
U00698,E0008,2025-10-15,Family Workshop,0
U00721,E0008,2025-10-15,Family Workshop,1
U00725,E0008,2025-10-15,Family Workshop,1
U00728,E0008,2025-10-15,Family Workshop,0
U00748,E0008,2025-10-15,Family Workshop,1
U00755,E0008,2025-10-15,Family Workshop,1
U00758,E0008,2025-10-15,Family Workshop,1
U00760,E0008,2025-10-15,Family Workshop,1
U00761,E0008,2025-10-15,Family Workshop,1
U00768,E0008,2025-10-15,Family Workshop,1
U00769,E0008,2025-10-15,Family Workshop,1
U00789,E0008,2025-10-15,Family Workshop,1
U00798,E0008,2025-10-15,Family Workshop,1
U00802,E0008,2025-10-15,Family Workshop,1
U00806,E0008,2025-10-15,Family Workshop,1
U00819,E0008,2025-10-15,Family Workshop,1
U00828,E0008,2025-10-15,Family Workshop,1
U00830,E0008,2025-10-15,Family Workshop,1
U00834,E0008,2025-10-15,Family Workshop,0
U00849,E0008,2025-10-15,Family Workshop,1
U00851,E0008,2025-10-15,Family Workshop,0
U00877,E0008,2025-10-15,Family Workshop,1
U00878,E0008,2025-10-15,Family Workshop,1
U00894,E0008,2025-10-15,Family Workshop,1
U00898,E0008,2025-10-15,Family Workshop,1
U00902,E0008,2025-10-15,Family Workshop,1
U00917,E0008,2025-10-15,Family Workshop,0
U00927,E0008,2025-10-15,Family Workshop,0
U00963,E0008,2025-10-15,Family Workshop,1
U00970,E0008,2025-10-15,Family Workshop,1
U00975,E0008,2025-10-15,Family Workshop,1
U01006,E0008,2025-10-15,Family Workshop,1
U01028,E0008,2025-10-15,Family Workshop,1
U01052,E0008,2025-10-15,Family Workshop,1
U01058,E0008,2025-10-15,Family Workshop,1
U01076,E0008,2025-10-15,Family Workshop,1
U01095,E0008,2025-10-15,Family Workshop,1
U01107,E0008,2025-10-15,Family Workshop,1
U01119,E0008,2025-10-15,Family Workshop,1
U01170,E0008,2025-10-15,Family Workshop,1
U00024,E0009,2025-10-17,Art Exhibition,1
U00028,E0009,2025-10-17,Art Exhibition,1
U00035,E0009,2025-10-17,Art Exhibition,1
U00036,E0009,2025-10-17,Art Exhibition,1
U00052,E0009,2025-10-17,Art Exhibition,1
U00053,E0009,2025-10-17,Art Exhibition,1
U00061,E0009,2025-10-17,Art Exhibition,1
U00075,E0009,2025-10-17,Art Exhibition,0
U00096,E0009,2025-10-17,Art Exhibition,1
U00102,E0009,2025-10-17,Art Exhibition,1
U00109,E0009,2025-10-17,Art Exhibition,1
U00121,E0009,2025-10-17,Art Exhibition,1
U00123,E0009,2025-10-17,Art Exhibition,1
U00124,E0009,2025-10-17,Art Exhibition,1
U00138,E0009,2025-10-17,Art Exhibition,1
U00150,E0009,2025-10-17,Art Exhibition,1
U00164,E0009,2025-10-17,Art Exhibition,1
U00184,E0009,2025-10-17,Art Exhibition,1
U00188,E0009,2025-10-17,Art Exhibition,1
U00191,E0009,2025-10-17,Art Exhibition,1
U00200,E0009,2025-10-17,Art Exhibition,1
U00205,E0009,2025-10-17,Art Exhibition,1
U00206,E0009,2025-10-17,Art Exhibition,1
U00207,E0009,2025-10-17,Art Exhibition,1
U00212,E0009,2025-10-17,Art Exhibition,1
U00230,E0009,2025-10-17,Art Exhibition,1
U00240,E0009,2025-10-17,Art Exhibition,1
U00243,E0009,2025-10-17,Art Exhibition,1
U00247,E0009,2025-10-17,Art Exhibition,1
U00258,E0009,2025-10-17,Art Exhibition,1
U00259,E0009,2025-10-17,Art Exhibition,1
U00269,E0009,2025-10-17,Art Exhibition,0
U00278,E0009,2025-10-17,Art Exhibition,1
U00284,E0009,2025-10-17,Art Exhibition,0
U00287,E0009,2025-10-17,Art Exhibition,1
U00290,E0009,2025-10-17,Art Exhibition,1
U00307,E0009,2025-10-17,Art Exhibition,1
U00311,E0009,2025-10-17,Art Exhibition,1
U00318,E0009,2025-10-17,Art Exhibition,1
U00332,E0009,2025-10-17,Art Exhibition,1
U00348,E0009,2025-10-17,Art Exhibition,1
U00367,E0009,2025-10-17,Art Exhibition,1
U00413,E0009,2025-10-17,Art Exhibition,1
U00417,E0009,2025-10-17,Art Exhibition,1
U00423,E0009,2025-10-17,Art Exhibition,1
U00424,E0009,2025-10-17,Art Exhibition,1
U00448,E0009,2025-10-17,Art Exhibition,1
U00449,E0009,2025-10-17,Art Exhibition,1
U00454,E0009,2025-10-17,Art Exhibition,1
U00465,E0009,2025-10-17,Art Exhibition,1
U00467,E0009,2025-10-17,Art Exhibition,1
U00472,E0009,2025-10-17,Art Exhibition,1
U00474,E0009,2025-10-17,Art Exhibition,1
U00478,E0009,2025-10-17,Art Exhibition,1
U00484,E0009,2025-10-17,Art Exhibition,1
U00485,E0009,2025-10-17,Art Exhibition,1
U00500,E0009,2025-10-17,Art Exhibition,1
U00510,E0009,2025-10-17,Art Exhibition,1
U00511,E0009,2025-10-17,Art Exhibition,1
U00513,E0009,2025-10-17,Art Exhibition,1
U00535,E0009,2025-10-17,Art Exhibition,1
U00536,E0009,2025-10-17,Art Exhibition,1
U00552,E0009,2025-10-17,Art Exhibition,1
U00555,E0009,2025-10-17,Art Exhibition,1
U00560,E0009,2025-10-17,Art Exhibition,1
U00561,E0009,2025-10-17,Art Exhibition,0
U00608,E0009,2025-10-17,Art Exhibition,1
U00612,E0009,2025-10-17,Art Exhibition,1
U00620,E0009,2025-10-17,Art Exhibition,1
U00628,E0009,2025-10-17,Art Exhibition,1
U00635,E0009,2025-10-17,Art Exhibition,1
U00663,E0009,2025-10-17,Art Exhibition,1
U00665,E0009,2025-10-17,Art Exhibition,1
U00677,E0009,2025-10-17,Art Exhibition,0
U00681,E0009,2025-10-17,Art Exhibition,1
U00683,E0009,2025-10-17,Art Exhibition,1
U00699,E0009,2025-10-17,Art Exhibition,0
U00701,E0009,2025-10-17,Art Exhibition,1
U00705,E0009,2025-10-17,Art Exhibition,1
U00709,E0009,2025-10-17,Art Exhibition,1
U00723,E0009,2025-10-17,Art Exhibition,1
U00725,E0009,2025-10-17,Art Exhibition,1
U00735,E0009,2025-10-17,Art Exhibition,1
U00742,E0009,2025-10-17,Art Exhibition,1
U00744,E0009,2025-10-17,Art Exhibition,1
U00763,E0009,2025-10-17,Art Exhibition,0
U00766,E0009,2025-10-17,Art Exhibition,1
U00768,E0009,2025-10-17,Art Exhibition,1
U00769,E0009,2025-10-17,Art Exhibition,1
U00771,E0009,2025-10-17,Art Exhibition,0
U00775,E0009,2025-10-17,Art Exhibition,1
U00778,E0009,2025-10-17,Art Exhibition,1
U00791,E0009,2025-10-17,Art Exhibition,1
U00797,E0009,2025-10-17,Art Exhibition,1
U00804,E0009,2025-10-17,Art Exhibition,1
U00808,E0009,2025-10-17,Art Exhibition,1
U00828,E0009,2025-10-17,Art Exhibition,0
U00833,E0009,2025-10-17,Art Exhibition,1
U00841,E0009,2025-10-17,Art Exhibition,1
U00860,E0009,2025-10-17,Art Exhibition,0
U00872,E0009,2025-10-17,Art Exhibition,1
U00879,E0009,2025-10-17,Art Exhibition,1
U00903,E0009,2025-10-17,Art Exhibition,0
U00910,E0009,2025-10-17,Art Exhibition,1
U00921,E0009,2025-10-17,Art Exhibition,1
U00936,E0009,2025-10-17,Art Exhibition,1
U00952,E0009,2025-10-17,Art Exhibition,1
U00958,E0009,2025-10-17,Art Exhibition,1
U00984,E0009,2025-10-17,Art Exhibition,1
U01001,E0009,2025-10-17,Art Exhibition,0
U01016,E0009,2025-10-17,Art Exhibition,1
U01024,E0009,2025-10-17,Art Exhibition,1
U01029,E0009,2025-10-17,Art Exhibition,1
U01037,E0009,2025-10-17,Art Exhibition,1
U01038,E0009,2025-10-17,Art Exhibition,1
U01041,E0009,2025-10-17,Art Exhibition,1
U01045,E0009,2025-10-17,Art Exhibition,1
U01048,E0009,2025-10-17,Art Exhibition,1
U01052,E0009,2025-10-17,Art Exhibition,1
U01054,E0009,2025-10-17,Art Exhibition,1
U01063,E0009,2025-10-17,Art Exhibition,1
U01065,E0009,2025-10-17,Art Exhibition,1
U01084,E0009,2025-10-17,Art Exhibition,0
U01093,E0009,2025-10-17,Art Exhibition,1
U01096,E0009,2025-10-17,Art Exhibition,1
U01100,E0009,2025-10-17,Art Exhibition,1
U01101,E0009,2025-10-17,Art Exhibition,0
U01111,E0009,2025-10-17,Art Exhibition,1
U01117,E0009,2025-10-17,Art Exhibition,0
U01122,E0009,2025-10-17,Art Exhibition,1
U01137,E0009,2025-10-17,Art Exhibition,1
U01144,E0009,2025-10-17,Art Exhibition,1
U01161,E0009,2025-10-17,Art Exhibition,1
U01164,E0009,2025-10-17,Art Exhibition,1
U01182,E0009,2025-10-17,Art Exhibition,1
U01186,E0009,2025-10-17,Art Exhibition,1
U01190,E0009,2025-10-17,Art Exhibition,1
U01193,E0009,2025-10-17,Art Exhibition,1
U01194,E0009,2025-10-17,Art Exhibition,0
U01196,E0009,2025-10-17,Art Exhibition,1
U01197,E0009,2025-10-17,Art Exhibition,0
U00002,E0010,2025-10-19,Art Exhibition,1
U00022,E0010,2025-10-19,Art Exhibition,1
U00028,E0010,2025-10-19,Art Exhibition,1
U00036,E0010,2025-10-19,Art Exhibition,1
U00040,E0010,2025-10-19,Art Exhibition,1
U00060,E0010,2025-10-19,Art Exhibition,1
U00068,E0010,2025-10-19,Art Exhibition,1
U00078,E0010,2025-10-19,Art Exhibition,1
U00085,E0010,2025-10-19,Art Exhibition,0
U00093,E0010,2025-10-19,Art Exhibition,1
U00101,E0010,2025-10-19,Art Exhibition,1
U00113,E0010,2025-10-19,Art Exhibition,1
U00123,E0010,2025-10-19,Art Exhibition,1
U00140,E0010,2025-10-19,Art Exhibition,1
U00149,E0010,2025-10-19,Art Exhibition,1
U00153,E0010,2025-10-19,Art Exhibition,1
U00156,E0010,2025-10-19,Art Exhibition,1
U00161,E0010,2025-10-19,Art Exhibition,1
U00164,E0010,2025-10-19,Art Exhibition,1
U00166,E0010,2025-10-19,Art Exhibition,1
U00172,E0010,2025-10-19,Art Exhibition,1
U00174,E0010,2025-10-19,Art Exhibition,1
U00176,E0010,2025-10-19,Art Exhibition,1
U00186,E0010,2025-10-19,Art Exhibition,1
U00240,E0010,2025-10-19,Art Exhibition,1
U00258,E0010,2025-10-19,Art Exhibition,1
U00292,E0010,2025-10-19,Art Exhibition,1
U00294,E0010,2025-10-19,Art Exhibition,1
U00315,E0010,2025-10-19,Art Exhibition,1
U00319,E0010,2025-10-19,Art Exhibition,1
U00333,E0010,2025-10-19,Art Exhibition,1
U00339,E0010,2025-10-19,Art Exhibition,1
U00378,E0010,2025-10-19,Art Exhibition,1
U00387,E0010,2025-10-19,Art Exhibition,0
U00407,E0010,2025-10-19,Art Exhibition,1
U00419,E0010,2025-10-19,Art Exhibition,1
U00437,E0010,2025-10-19,Art Exhibition,1
U00462,E0010,2025-10-19,Art Exhibition,1
U00470,E0010,2025-10-19,Art Exhibition,1
U00473,E0010,2025-10-19,Art Exhibition,1
U00494,E0010,2025-10-19,Art Exhibition,1
U00525,E0010,2025-10-19,Art Exhibition,1
U00535,E0010,2025-10-19,Art Exhibition,1
U00538,E0010,2025-10-19,Art Exhibition,1
U00543,E0010,2025-10-19,Art Exhibition,1
U00545,E0010,2025-10-19,Art Exhibition,1
U00552,E0010,2025-10-19,Art Exhibition,1
U00553,E0010,2025-10-19,Art Exhibition,1
U00556,E0010,2025-10-19,Art Exhibition,1
U00565,E0010,2025-10-19,Art Exhibition,1
U00571,E0010,2025-10-19,Art Exhibition,1
U00573,E0010,2025-10-19,Art Exhibition,1
U00576,E0010,2025-10-19,Art Exhibition,1
U00583,E0010,2025-10-19,Art Exhibition,1
U00593,E0010,2025-10-19,Art Exhibition,1
U00608,E0010,2025-10-19,Art Exhibition,0
U00610,E0010,2025-10-19,Art Exhibition,1
U00615,E0010,2025-10-19,Art Exhibition,1
U00624,E0010,2025-10-19,Art Exhibition,1
U00633,E0010,2025-10-19,Art Exhibition,1
U00635,E0010,2025-10-19,Art Exhibition,1
U00660,E0010,2025-10-19,Art Exhibition,1
U00671,E0010,2025-10-19,Art Exhibition,1
U00684,E0010,2025-10-19,Art Exhibition,1
U00719,E0010,2025-10-19,Art Exhibition,1
U00726,E0010,2025-10-19,Art Exhibition,1
U00735,E0010,2025-10-19,Art Exhibition,1
U00745,E0010,2025-10-19,Art Exhibition,1
U00746,E0010,2025-10-19,Art Exhibition,1
U00762,E0010,2025-10-19,Art Exhibition,1
U00770,E0010,2025-10-19,Art Exhibition,1
U00771,E0010,2025-10-19,Art Exhibition,1
